invoice_id,customer_id,customer_name,invoice_amount,payment_ids,settlement_ids,bank_transaction_ids,payment_amount,expected_settlement,actual_bank_amount,difference,status,root_cause,confidence,match_method,requires_review,explanation,recommended_action,evidence
INV078,C018,NorthStar Components Pvt Ltd,351000.00,PAY0075,SET0075,,351000.00,351000.00,0.00,351000.00,UNRESOLVED,MISSING_BANK_ENTRY,100.0,EXACT_ID,True,"Settlement evidence exists, but one or more expected bank credits are missing.",Check settlement status and bank statements; escalate to the payment provider if the credit is overdue.,"{""chain_issues"": [""BANK_MATCH_REQUIRES_REVIEW:SET0075"", ""NO_CONFIRMED_BANK_TRANSACTION""], ""match_trace"": [{""accepted"": true, ""confidence"": 100.0, ""evidence"": {""match_basis"": ""invoice_id"", ""match_count"": 1}, ""method"": ""EXACT_ID"", ""requires_review"": false, ""source_id"": ""INV078"", ""stage"": ""INVOICE_TO_PAYMENT"", ""target_ids"": [""PAY0075""]}, {""accepted"": true, ""confidence"": 100.0, ""evidence"": {""match_basis"": ""payment_id"", ""match_count"": 1}, ""method"": ""EXACT_ID"", ""requires_review"": false, ""source_id"": ""PAY0075"", ""stage"": ""PAYMENT_TO_SETTLEMENT"", ""target_ids"": [""SET0075""]}, {""accepted"": false, ""confidence"": 0.0, ""evidence"": {""confidence_band"": ""REJECT"", ""reason"": ""No safe fuzzy candidate found.""}, ""method"": ""NONE"", ""requires_review"": true, ""source_id"": ""SET0075"", ""stage"": ""SETTLEMENT_TO_BANK"", ""target_ids"": []}], ""root_cause"": {""settlement_ids"": [""SET0075""]}}"
INV079,C019,SwiftRoute Services Pvt Ltd,161000.00,PAY0076,SET0076,,161000.00,161000.00,0.00,161000.00,UNRESOLVED,MISSING_BANK_ENTRY,100.0,EXACT_ID,True,"Settlement evidence exists, but one or more expected bank credits are missing.",Check settlement status and bank statements; escalate to the payment provider if the credit is overdue.,"{""chain_issues"": [""BANK_MATCH_REQUIRES_REVIEW:SET0076"", ""NO_CONFIRMED_BANK_TRANSACTION""], ""match_trace"": [{""accepted"": true, ""confidence"": 100.0, ""evidence"": {""match_basis"": ""invoice_id"", ""match_count"": 1}, ""method"": ""EXACT_ID"", ""requires_review"": false, ""source_id"": ""INV079"", ""stage"": ""INVOICE_TO_PAYMENT"", ""target_ids"": [""PAY0076""]}, {""accepted"": true, ""confidence"": 100.0, ""evidence"": {""match_basis"": ""payment_id"", ""match_count"": 1}, ""method"": ""EXACT_ID"", ""requires_review"": false, ""source_id"": ""PAY0076"", ""stage"": ""PAYMENT_TO_SETTLEMENT"", ""target_ids"": [""SET0076""]}, {""accepted"": false, ""confidence"": 0.0, ""evidence"": {""confidence_band"": ""REJECT"", ""reason"": ""No safe fuzzy candidate found.""}, ""method"": ""NONE"", ""requires_review"": true, ""source_id"": ""SET0076"", ""stage"": ""SETTLEMENT_TO_BANK"", ""target_ids"": []}], ""root_cause"": {""settlement_ids"": [""SET0076""]}}"
INV080,C020,Zenith Business Solutions LLP,350000.00,PAY0077,SET0077,BNK0073,350000.00,350000.00,350000.00,0.00,RECONCILED,CLEAN,100.0,EXACT_ID,False,"Invoice, payment, settlement and bank credit reconcile without unexplained differences.",No action required.,"{""chain_issues"": [], ""match_trace"": [{""accepted"": true, ""confidence"": 100.0, ""evidence"": {""match_basis"": ""invoice_id"", ""match_count"": 1}, ""method"": ""EXACT_ID"", ""requires_review"": false, ""source_id"": ""INV080"", ""stage"": ""INVOICE_TO_PAYMENT"", ""target_ids"": [""PAY0077""]}, {""accepted"": true, ""confidence"": 100.0, ""evidence"": {""match_basis"": ""payment_id"", ""match_count"": 1}, ""method"": ""EXACT_ID"", ""requires_review"": false, ""source_id"": ""PAY0077"", ""stage"": ""PAYMENT_TO_SETTLEMENT"", ""target_ids"": [""SET0077""]}, {""accepted"": true, ""confidence"": 100.0, ""evidence"": {""match_basis"": ""settlement_id"", ""match_count"": 1}, ""method"": ""EXACT_ID"", ""requires_review"": false, ""source_id"": ""SET0077"", ""stage"": ""SETTLEMENT_TO_BANK"", ""target_ids"": [""BNK0073""]}], ""root_cause"": {""actual_bank_amount"": ""350000.00"", ""chargeback_adjustment_total"": ""0.00"", ""chargeback_evidence_total"": ""0.00"", ""expected_settlement"": ""350000.00"", ""gateway_fee_total"": ""0.00"", ""gst_total"": ""0.00"", ""invoice_amount"": ""350000.00"", ""match_confidence"": 100.0, ""other_adjustment_total"": ""0.00"", ""payment_total"": ""350000.00"", ""refund_adjustment_total"": ""0.00"", ""refund_evidence_total"": ""0.00""}}"
INV081,C001,Alpha Retail Pvt Ltd,301000.00,PAY0078,SET0078,BNK0074,301000.00,301000.00,293000.00,8000.00,UNRESOLVED,UNEXPLAINED,100.0,EXACT_ID,True,"₹8,000.00 cannot be explained by verified fees, refunds, chargebacks or known adjustments.",Escalate the settlement for manual investigation.,"{""chain_issues"": [], ""match_trace"": [{""accepted"": true, ""confidence"": 100.0, ""evidence"": {""match_basis"": ""invoice_id"", ""match_count"": 1}, ""method"": ""EXACT_ID"", ""requires_review"": false, ""source_id"": ""INV081"", ""stage"": ""INVOICE_TO_PAYMENT"", ""target_ids"": [""PAY0078""]}, {""accepted"": true, ""confidence"": 100.0, ""evidence"": {""match_basis"": ""payment_id"", ""match_count"": 1}, ""method"": ""EXACT_ID"", ""requires_review"": false, ""source_id"": ""PAY0078"", ""stage"": ""PAYMENT_TO_SETTLEMENT"", ""target_ids"": [""SET0078""]}, {""accepted"": true, ""confidence"": 100.0, ""evidence"": {""match_basis"": ""settlement_id"", ""match_count"": 1}, ""method"": ""EXACT_ID"", ""requires_review"": false, ""source_id"": ""SET0078"", ""stage"": ""SETTLEMENT_TO_BANK"", ""target_ids"": [""BNK0074""]}], ""root_cause"": {""actual_bank_amount"": ""293000.00"", ""chargeback_adjustment_total"": ""0.00"", ""chargeback_evidence_total"": ""0.00"", ""expected_settlement"": ""301000.00"", ""gateway_fee_total"": ""0.00"", ""gst_total"": ""0.00"", ""invoice_amount"": ""301000.00"", ""match_confidence"": 100.0, ""other_adjustment_total"": ""0.00"", ""payment_total"": ""301000.00"", ""refund_adjustment_total"": ""0.00"", ""refund_evidence_total"": ""0.00"", ""unexplained_difference"": ""8000.00""}}"
INV082,C002,Nova Technologies Pvt Ltd,117500.00,PAY0079,SET0079,BNK0075,117500.00,117500.00,117500.00,0.00,RECONCILED,CLEAN,100.0,EXACT_ID,False,"Invoice, payment, settlement and bank credit reconcile without unexplained differences.",No action required.,"{""chain_issues"": [], ""match_trace"": [{""accepted"": true, ""confidence"": 100.0, ""evidence"": {""match_basis"": ""invoice_id"", ""match_count"": 1}, ""method"": ""EXACT_ID"", ""requires_review"": false, ""source_id"": ""INV082"", ""stage"": ""INVOICE_TO_PAYMENT"", ""target_ids"": [""PAY0079""]}, {""accepted"": true, ""confidence"": 100.0, ""evidence"": {""match_basis"": ""payment_id"", ""match_count"": 1}, ""method"": ""EXACT_ID"", ""requires_review"": false, ""source_id"": ""PAY0079"", ""stage"": ""PAYMENT_TO_SETTLEMENT"", ""target_ids"": [""SET0079""]}, {""accepted"": true, ""confidence"": 100.0, ""evidence"": {""match_basis"": ""settlement_id"", ""match_count"": 1}, ""method"": ""EXACT_ID"", ""requires_review"": false, ""source_id"": ""SET0079"", ""stage"": ""SETTLEMENT_TO_BANK"", ""target_ids"": [""BNK0075""]}], ""root_cause"": {""actual_bank_amount"": ""117500.00"", ""chargeback_adjustment_total"": ""0.00"", ""chargeback_evidence_total"": ""0.00"", ""expected_settlement"": ""117500.00"", ""gateway_fee_total"": ""0.00"", ""gst_total"": ""0.00"", ""invoice_amount"": ""117500.00"", ""match_confidence"": 100.0, ""other_adjustment_total"": ""0.00"", ""payment_total"": ""117500.00"", ""refund_adjustment_total"": ""0.00"", ""refund_evidence_total"": ""0.00""}}"
INV083,C003,Horizon Foods LLP,236000.00,PAY0080,SET0080,BNK0076,236000.00,236000.00,236000.00,0.00,RECONCILED,CLEAN,100.0,EXACT_ID,False,"Invoice, payment, settlement and bank credit reconcile without unexplained differences.",No action required.,"{""chain_issues"": [], ""match_trace"": [{""accepted"": true, ""confidence"": 100.0, ""evidence"": {""match_basis"": ""invoice_id"", ""match_count"": 1}, ""method"": ""EXACT_ID"", ""requires_review"": false, ""source_id"": ""INV083"", ""stage"": ""INVOICE_TO_PAYMENT"", ""target_ids"": [""PAY0080""]}, {""accepted"": true, ""confidence"": 100.0, ""evidence"": {""match_basis"": ""payment_id"", ""match_count"": 1}, ""method"": ""EXACT_ID"", ""requires_review"": false, ""source_id"": ""PAY0080"", ""stage"": ""PAYMENT_TO_SETTLEMENT"", ""target_ids"": [""SET0080""]}, {""accepted"": true, ""confidence"": 100.0, ""evidence"": {""match_basis"": ""settlement_id"", ""match_count"": 1}, ""method"": ""EXACT_ID"", ""requires_review"": false, ""source_id"": ""SET0080"", ""stage"": ""SETTLEMENT_TO_BANK"", ""target_ids"": [""BNK0076""]}], ""root_cause"": {""actual_bank_amount"": ""236000.00"", ""chargeback_adjustment_total"": ""0.00"", ""chargeback_evidence_total"": ""0.00"", ""expected_settlement"": ""236000.00"", ""gateway_fee_total"": ""0.00"", ""gst_total"": ""0.00"", ""invoice_amount"": ""236000.00"", ""match_confidence"": 100.0, ""other_adjustment_total"": ""0.00"", ""payment_total"": ""236000.00"", ""refund_adjustment_total"": ""0.00"", ""refund_evidence_total"": ""0.00""}}"
INV084,C004,BluePeak Logistics Pvt Ltd,252000.00,PAY0081,SET0081,BNK0077,252000.00,252000.00,252000.00,0.00,EXPLAINED_EXCEPTION,SETTLEMENT_DELAY,100.0,EXACT_ID,False,"The settlement amount reconciles, but the corresponding bank credit arrived later than the expected settlement window.",Track this delay in cash-position forecasting and monitor provider settlement performance.,"{""chain_issues"": [], ""match_trace"": [{""accepted"": true, ""confidence"": 100.0, ""evidence"": {""match_basis"": ""invoice_id"", ""match_count"": 1}, ""method"": ""EXACT_ID"", ""requires_review"": false, ""source_id"": ""INV084"", ""stage"": ""INVOICE_TO_PAYMENT"", ""target_ids"": [""PAY0081""]}, {""accepted"": true, ""confidence"": 100.0, ""evidence"": {""match_basis"": ""payment_id"", ""match_count"": 1}, ""method"": ""EXACT_ID"", ""requires_review"": false, ""source_id"": ""PAY0081"", ""stage"": ""PAYMENT_TO_SETTLEMENT"", ""target_ids"": [""SET0081""]}, {""accepted"": true, ""confidence"": 100.0, ""evidence"": {""match_basis"": ""settlement_id"", ""match_count"": 1}, ""method"": ""EXACT_ID"", ""requires_review"": false, ""source_id"": ""SET0081"", ""stage"": ""SETTLEMENT_TO_BANK"", ""target_ids"": [""BNK0077""]}], ""root_cause"": {""actual_bank_amount"": ""252000.00"", ""chargeback_adjustment_total"": ""0.00"", ""chargeback_evidence_total"": ""0.00"", ""expected_settlement"": ""252000.00"", ""gateway_fee_total"": ""0.00"", ""gst_total"": ""0.00"", ""invoice_amount"": ""252000.00"", ""match_confidence"": 100.0, ""other_adjustment_total"": ""0.00"", ""payment_total"": ""252000.00"", ""refund_adjustment_total"": ""0.00"", ""refund_evidence_total"": ""0.00"", ""settlement_delay_days"": [4]}}"
INV085,C005,Vertex Consulting LLP,273500.00,PAY0082,SET0082,BNK0078,273500.00,0.00,0.00,0.00,EXPLAINED_EXCEPTION,FULL_REFUND,100.0,EXACT_ID,False,The settlement reduction is fully explained by a processed full refund.,No reconciliation correction is required; retain the refund linkage for audit.,"{""chain_issues"": [], ""match_trace"": [{""accepted"": true, ""confidence"": 100.0, ""evidence"": {""match_basis"": ""invoice_id"", ""match_count"": 1}, ""method"": ""EXACT_ID"", ""requires_review"": false, ""source_id"": ""INV085"", ""stage"": ""INVOICE_TO_PAYMENT"", ""target_ids"": [""PAY0082""]}, {""accepted"": true, ""confidence"": 100.0, ""evidence"": {""match_basis"": ""payment_id"", ""match_count"": 1}, ""method"": ""EXACT_ID"", ""requires_review"": false, ""source_id"": ""PAY0082"", ""stage"": ""PAYMENT_TO_SETTLEMENT"", ""target_ids"": [""SET0082""]}, {""accepted"": true, ""confidence"": 100.0, ""evidence"": {""match_basis"": ""settlement_id"", ""match_count"": 1}, ""method"": ""EXACT_ID"", ""requires_review"": false, ""source_id"": ""SET0082"", ""stage"": ""SETTLEMENT_TO_BANK"", ""target_ids"": [""BNK0078""]}], ""root_cause"": {""actual_bank_amount"": ""0.00"", ""chargeback_adjustment_total"": ""0.00"", ""chargeback_evidence_total"": ""0.00"", ""expected_settlement"": ""0.00"", ""gateway_fee_total"": ""0.00"", ""gst_total"": ""0.00"", ""invoice_amount"": ""273500.00"", ""match_confidence"": 100.0, ""other_adjustment_total"": ""0.00"", ""payment_total"": ""273500.00"", ""refund_adjustment_total"": ""273500.00"", ""refund_evidence_total"": ""273500.00""}}"
INV086,C006,GreenCart Commerce Pvt Ltd,429000.00,PAY0083|PAY0084,SET0083|SET0084,BNK0079|BNK0080,858000.00,858000.00,858000.00,0.00,EXPLAINED_EXCEPTION,DUPLICATE_PAYMENT,100.0,EXACT_ID,True,Multiple full-value payments were received against the same invoice within a short time window.,Review the duplicate receipt and determine whether a refund or customer credit is required.,"{""chain_issues"": [], ""match_trace"": [{""accepted"": true, ""confidence"": 100.0, ""evidence"": {""match_basis"": ""invoice_id"", ""match_count"": 2}, ""method"": ""EXACT_ID"", ""requires_review"": false, ""source_id"": ""INV086"", ""stage"": ""INVOICE_TO_PAYMENT"", ""target_ids"": [""PAY0083"", ""PAY0084""]}, {""accepted"": true, ""confidence"": 100.0, ""evidence"": {""match_basis"": ""payment_id"", ""match_count"": 1}, ""method"": ""EXACT_ID"", ""requires_review"": false, ""source_id"": ""PAY0083"", ""stage"": ""PAYMENT_TO_SETTLEMENT"", ""target_ids"": [""SET0083""]}, {""accepted"": true, ""confidence"": 100.0, ""evidence"": {""match_basis"": ""payment_id"", ""match_count"": 1}, ""method"": ""EXACT_ID"", ""requires_review"": false, ""source_id"": ""PAY0084"", ""stage"": ""PAYMENT_TO_SETTLEMENT"", ""target_ids"": [""SET0084""]}, {""accepted"": true, ""confidence"": 100.0, ""evidence"": {""match_basis"": ""settlement_id"", ""match_count"": 1}, ""method"": ""EXACT_ID"", ""requires_review"": false, ""source_id"": ""SET0083"", ""stage"": ""SETTLEMENT_TO_BANK"", ""target_ids"": [""BNK0079""]}, {""accepted"": true, ""confidence"": 100.0, ""evidence"": {""match_basis"": ""settlement_id"", ""match_count"": 1}, ""method"": ""EXACT_ID"", ""requires_review"": false, ""source_id"": ""SET0084"", ""stage"": ""SETTLEMENT_TO_BANK"", ""target_ids"": [""BNK0080""]}], ""root_cause"": {""actual_bank_amount"": ""858000.00"", ""chargeback_adjustment_total"": ""0.00"", ""chargeback_evidence_total"": ""0.00"", ""expected_settlement"": ""858000.00"", ""gateway_fee_total"": ""0.00"", ""gst_total"": ""0.00"", ""invoice_amount"": ""429000.00"", ""match_confidence"": 100.0, ""other_adjustment_total"": ""0.00"", ""payment_total"": ""858000.00"", ""refund_adjustment_total"": ""0.00"", ""refund_evidence_total"": ""0.00""}}"
INV087,C007,Orbit Systems Pvt Ltd,422500.00,PAY0085|PAY0086,SET0085|SET0086,BNK0081|BNK0082,845000.00,845000.00,845000.00,0.00,EXPLAINED_EXCEPTION,DUPLICATE_PAYMENT,100.0,EXACT_ID,True,Multiple full-value payments were received against the same invoice within a short time window.,Review the duplicate receipt and determine whether a refund or customer credit is required.,"{""chain_issues"": [], ""match_trace"": [{""accepted"": true, ""confidence"": 100.0, ""evidence"": {""match_basis"": ""invoice_id"", ""match_count"": 2}, ""method"": ""EXACT_ID"", ""requires_review"": false, ""source_id"": ""INV087"", ""stage"": ""INVOICE_TO_PAYMENT"", ""target_ids"": [""PAY0085"", ""PAY0086""]}, {""accepted"": true, ""confidence"": 100.0, ""evidence"": {""match_basis"": ""payment_id"", ""match_count"": 1}, ""method"": ""EXACT_ID"", ""requires_review"": false, ""source_id"": ""PAY0085"", ""stage"": ""PAYMENT_TO_SETTLEMENT"", ""target_ids"": [""SET0085""]}, {""accepted"": true, ""confidence"": 100.0, ""evidence"": {""match_basis"": ""payment_id"", ""match_count"": 1}, ""method"": ""EXACT_ID"", ""requires_review"": false, ""source_id"": ""PAY0086"", ""stage"": ""PAYMENT_TO_SETTLEMENT"", ""target_ids"": [""SET0086""]}, {""accepted"": true, ""confidence"": 100.0, ""evidence"": {""match_basis"": ""settlement_id"", ""match_count"": 1}, ""method"": ""EXACT_ID"", ""requires_review"": false, ""source_id"": ""SET0085"", ""stage"": ""SETTLEMENT_TO_BANK"", ""target_ids"": [""BNK0081""]}, {""accepted"": true, ""confidence"": 100.0, ""evidence"": {""match_basis"": ""settlement_id"", ""match_count"": 1}, ""method"": ""EXACT_ID"", ""requires_review"": false, ""source_id"": ""SET0086"", ""stage"": ""SETTLEMENT_TO_BANK"", ""target_ids"": [""BNK0082""]}], ""root_cause"": {""actual_bank_amount"": ""845000.00"", ""chargeback_adjustment_total"": ""0.00"", ""chargeback_evidence_total"": ""0.00"", ""expected_settlement"": ""845000.00"", ""gateway_fee_total"": ""0.00"", ""gst_total"": ""0.00"", ""invoice_amount"": ""422500.00"", ""match_confidence"": 100.0, ""other_adjustment_total"": ""0.00"", ""payment_total"": ""845000.00"", ""refund_adjustment_total"": ""0.00"", ""refund_evidence_total"": ""0.00""}}"
INV088,C008,Cedar Healthcare Pvt Ltd,253000.00,PAY0087,SET0087,BNK0083,253000.00,247029.00,247029.00,0.00,RECONCILED,GATEWAY_FEE_GST,100.0,EXACT_ID,False,The lower bank credit is fully explained by recorded gateway fees and GST.,No reconciliation action required.,"{""chain_issues"": [], ""match_trace"": [{""accepted"": true, ""confidence"": 100.0, ""evidence"": {""match_basis"": ""invoice_id"", ""match_count"": 1}, ""method"": ""EXACT_ID"", ""requires_review"": false, ""source_id"": ""INV088"", ""stage"": ""INVOICE_TO_PAYMENT"", ""target_ids"": [""PAY0087""]}, {""accepted"": true, ""confidence"": 100.0, ""evidence"": {""match_basis"": ""payment_id"", ""match_count"": 1}, ""method"": ""EXACT_ID"", ""requires_review"": false, ""source_id"": ""PAY0087"", ""stage"": ""PAYMENT_TO_SETTLEMENT"", ""target_ids"": [""SET0087""]}, {""accepted"": true, ""confidence"": 100.0, ""evidence"": {""match_basis"": ""settlement_id"", ""match_count"": 1}, ""method"": ""EXACT_ID"", ""requires_review"": false, ""source_id"": ""SET0087"", ""stage"": ""SETTLEMENT_TO_BANK"", ""target_ids"": [""BNK0083""]}], ""root_cause"": {""actual_bank_amount"": ""247029.00"", ""chargeback_adjustment_total"": ""0.00"", ""chargeback_evidence_total"": ""0.00"", ""expected_settlement"": ""247029.00"", ""gateway_fee_total"": ""5060.00"", ""gst_total"": ""911.00"", ""invoice_amount"": ""253000.00"", ""match_confidence"": 100.0, ""other_adjustment_total"": ""0.00"", ""payment_total"": ""253000.00"", ""refund_adjustment_total"": ""0.00"", ""refund_evidence_total"": ""0.00""}}"
INV089,C009,Nimbus Learning Pvt Ltd,222000.00,PAY0088,SET0088,BNK0084,111000.00,111000.00,111000.00,0.00,EXPLAINED_EXCEPTION,PARTIAL_PAYMENT,100.0,EXACT_ID,False,The invoice permits installments and only part of the receivable has been collected.,Keep the remaining balance open and include it in receivables and cash-flow forecasting.,"{""chain_issues"": [], ""match_trace"": [{""accepted"": true, ""confidence"": 100.0, ""evidence"": {""match_basis"": ""invoice_id"", ""match_count"": 1}, ""method"": ""EXACT_ID"", ""requires_review"": false, ""source_id"": ""INV089"", ""stage"": ""INVOICE_TO_PAYMENT"", ""target_ids"": [""PAY0088""]}, {""accepted"": true, ""confidence"": 100.0, ""evidence"": {""match_basis"": ""payment_id"", ""match_count"": 1}, ""method"": ""EXACT_ID"", ""requires_review"": false, ""source_id"": ""PAY0088"", ""stage"": ""PAYMENT_TO_SETTLEMENT"", ""target_ids"": [""SET0088""]}, {""accepted"": true, ""confidence"": 100.0, ""evidence"": {""match_basis"": ""settlement_id"", ""match_count"": 1}, ""method"": ""EXACT_ID"", ""requires_review"": false, ""source_id"": ""SET0088"", ""stage"": ""SETTLEMENT_TO_BANK"", ""target_ids"": [""BNK0084""]}], ""root_cause"": {""actual_bank_amount"": ""111000.00"", ""chargeback_adjustment_total"": ""0.00"", ""chargeback_evidence_total"": ""0.00"", ""expected_settlement"": ""111000.00"", ""gateway_fee_total"": ""0.00"", ""gst_total"": ""0.00"", ""invoice_amount"": ""222000.00"", ""invoice_payment_difference"": ""111000.00"", ""match_confidence"": 100.0, ""other_adjustment_total"": ""0.00"", ""payment_total"": ""111000.00"", ""refund_adjustment_total"": ""0.00"", ""refund_evidence_total"": ""0.00""}}"
INV090,C010,UrbanNest Interiors LLP,214500.00,PAY0089,SET0089,BNK0085,214500.00,214500.00,214500.00,0.00,RECONCILED,CLEAN,100.0,EXACT_ID,False,"Invoice, payment, settlement and bank credit reconcile without unexplained differences.",No action required.,"{""chain_issues"": [], ""match_trace"": [{""accepted"": true, ""confidence"": 100.0, ""evidence"": {""match_basis"": ""invoice_id"", ""match_count"": 1}, ""method"": ""EXACT_ID"", ""requires_review"": false, ""source_id"": ""INV090"", ""stage"": ""INVOICE_TO_PAYMENT"", ""target_ids"": [""PAY0089""]}, {""accepted"": true, ""confidence"": 100.0, ""evidence"": {""match_basis"": ""payment_id"", ""match_count"": 1}, ""method"": ""EXACT_ID"", ""requires_review"": false, ""source_id"": ""PAY0089"", ""stage"": ""PAYMENT_TO_SETTLEMENT"", ""target_ids"": [""SET0089""]}, {""accepted"": true, ""confidence"": 100.0, ""evidence"": {""match_basis"": ""settlement_id"", ""match_count"": 1}, ""method"": ""EXACT_ID"", ""requires_review"": false, ""source_id"": ""SET0089"", ""stage"": ""SETTLEMENT_TO_BANK"", ""target_ids"": [""BNK0085""]}], ""root_cause"": {""actual_bank_amount"": ""214500.00"", ""chargeback_adjustment_total"": ""0.00"", ""chargeback_evidence_total"": ""0.00"", ""expected_settlement"": ""214500.00"", ""gateway_fee_total"": ""0.00"", ""gst_total"": ""0.00"", ""invoice_amount"": ""214500.00"", ""match_confidence"": 100.0, ""other_adjustment_total"": ""0.00"", ""payment_total"": ""214500.00"", ""refund_adjustment_total"": ""0.00"", ""refund_evidence_total"": ""0.00""}}"
INV091,C011,Silverline Manufacturing Pvt Ltd,408500.00,PAY0090,SET0090,BNK0086,408500.00,245100.00,245100.00,0.00,EXPLAINED_EXCEPTION,PARTIAL_REFUND,100.0,EXACT_ID,False,The settlement reduction is explained by a processed partial refund.,No reconciliation correction is required; retain the refund linkage for audit.,"{""chain_issues"": [], ""match_trace"": [{""accepted"": true, ""confidence"": 100.0, ""evidence"": {""match_basis"": ""invoice_id"", ""match_count"": 1}, ""method"": ""EXACT_ID"", ""requires_review"": false, ""source_id"": ""INV091"", ""stage"": ""INVOICE_TO_PAYMENT"", ""target_ids"": [""PAY0090""]}, {""accepted"": true, ""confidence"": 100.0, ""evidence"": {""match_basis"": ""payment_id"", ""match_count"": 1}, ""method"": ""EXACT_ID"", ""requires_review"": false, ""source_id"": ""PAY0090"", ""stage"": ""PAYMENT_TO_SETTLEMENT"", ""target_ids"": [""SET0090""]}, {""accepted"": true, ""confidence"": 100.0, ""evidence"": {""match_basis"": ""settlement_id"", ""match_count"": 1}, ""method"": ""EXACT_ID"", ""requires_review"": false, ""source_id"": ""SET0090"", ""stage"": ""SETTLEMENT_TO_BANK"", ""target_ids"": [""BNK0086""]}], ""root_cause"": {""actual_bank_amount"": ""245100.00"", ""chargeback_adjustment_total"": ""0.00"", ""chargeback_evidence_total"": ""0.00"", ""expected_settlement"": ""245100.00"", ""gateway_fee_total"": ""0.00"", ""gst_total"": ""0.00"", ""invoice_amount"": ""408500.00"", ""match_confidence"": 100.0, ""other_adjustment_total"": ""0.00"", ""payment_total"": ""408500.00"", ""refund_adjustment_total"": ""163400.00"", ""refund_evidence_total"": ""163400.00""}}"
INV092,C012,Aster Mobility Pvt Ltd,295000.00,PAY0091,SET0091,BNK0087,295000.00,295000.00,295000.00,0.00,RECONCILED,CLEAN,100.0,EXACT_ID,False,"Invoice, payment, settlement and bank credit reconcile without unexplained differences.",No action required.,"{""chain_issues"": [], ""match_trace"": [{""accepted"": true, ""confidence"": 100.0, ""evidence"": {""match_basis"": ""invoice_id"", ""match_count"": 1}, ""method"": ""EXACT_ID"", ""requires_review"": false, ""source_id"": ""INV092"", ""stage"": ""INVOICE_TO_PAYMENT"", ""target_ids"": [""PAY0091""]}, {""accepted"": true, ""confidence"": 100.0, ""evidence"": {""match_basis"": ""payment_id"", ""match_count"": 1}, ""method"": ""EXACT_ID"", ""requires_review"": false, ""source_id"": ""PAY0091"", ""stage"": ""PAYMENT_TO_SETTLEMENT"", ""target_ids"": [""SET0091""]}, {""accepted"": true, ""confidence"": 100.0, ""evidence"": {""match_basis"": ""settlement_id"", ""match_count"": 1}, ""method"": ""EXACT_ID"", ""requires_review"": false, ""source_id"": ""SET0091"", ""stage"": ""SETTLEMENT_TO_BANK"", ""target_ids"": [""BNK0087""]}], ""root_cause"": {""actual_bank_amount"": ""295000.00"", ""chargeback_adjustment_total"": ""0.00"", ""chargeback_evidence_total"": ""0.00"", ""expected_settlement"": ""295000.00"", ""gateway_fee_total"": ""0.00"", ""gst_total"": ""0.00"", ""invoice_amount"": ""295000.00"", ""match_confidence"": 100.0, ""other_adjustment_total"": ""0.00"", ""payment_total"": ""295000.00"", ""refund_adjustment_total"": ""0.00"", ""refund_evidence_total"": ""0.00""}}"
INV093,C013,BrightGrid Energy Pvt Ltd,78000.00,PAY0092,SET0092,BNK0088,58500.00,58500.00,58500.00,0.00,EXPLAINED_EXCEPTION,PARTIAL_PAYMENT,100.0,EXACT_ID,False,The invoice permits installments and only part of the receivable has been collected.,Keep the remaining balance open and include it in receivables and cash-flow forecasting.,"{""chain_issues"": [], ""match_trace"": [{""accepted"": true, ""confidence"": 100.0, ""evidence"": {""match_basis"": ""invoice_id"", ""match_count"": 1}, ""method"": ""EXACT_ID"", ""requires_review"": false, ""source_id"": ""INV093"", ""stage"": ""INVOICE_TO_PAYMENT"", ""target_ids"": [""PAY0092""]}, {""accepted"": true, ""confidence"": 100.0, ""evidence"": {""match_basis"": ""payment_id"", ""match_count"": 1}, ""method"": ""EXACT_ID"", ""requires_review"": false, ""source_id"": ""PAY0092"", ""stage"": ""PAYMENT_TO_SETTLEMENT"", ""target_ids"": [""SET0092""]}, {""accepted"": true, ""confidence"": 100.0, ""evidence"": {""match_basis"": ""settlement_id"", ""match_count"": 1}, ""method"": ""EXACT_ID"", ""requires_review"": false, ""source_id"": ""SET0092"", ""stage"": ""SETTLEMENT_TO_BANK"", ""target_ids"": [""BNK0088""]}], ""root_cause"": {""actual_bank_amount"": ""58500.00"", ""chargeback_adjustment_total"": ""0.00"", ""chargeback_evidence_total"": ""0.00"", ""expected_settlement"": ""58500.00"", ""gateway_fee_total"": ""0.00"", ""gst_total"": ""0.00"", ""invoice_amount"": ""78000.00"", ""invoice_payment_difference"": ""19500.00"", ""match_confidence"": 100.0, ""other_adjustment_total"": ""0.00"", ""payment_total"": ""58500.00"", ""refund_adjustment_total"": ""0.00"", ""refund_evidence_total"": ""0.00""}}"
